compound_id,drug,disease_id,disease,metapath,treatment,path_count,DWPC
DB00550,Propylthiouracil,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00709,Lamivudine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,1,0,0
DB01235,L-DOPA,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00575,Clonidine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00220,Nelfinavir,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00900,Didanosine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01186,Pergolide,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00494,Entacapone,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00763,Methimazole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01014,Balsalazide,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01043,Memantine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00985,Dimenhydrinate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00763,Methimazole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00625,Efavirenz,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00989,Rivastigmine,DOID:10652,Alzheimer's disease,CdrGiGaD,1,0,0
DB01068,Clonazepam,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01037,Selegiline,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00334,Olanzapine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01077,Etidronic acid,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00900,Didanosine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00850,Perphenazine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00313,Valproic Acid,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00338,Omeprazole,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00425,Zolpidem,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:10652,Alzheimer's disease,CdrGiGaD,1,0,0
DB00220,Nelfinavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01186,Pergolide,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,1,0,0
DB00425,Zolpidem,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00494,Entacapone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00268,Ropinirole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00747,Scopolamine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00376,Trihexyphenidyl,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB01043,Memantine,DOID:10652,Alzheimer's disease,CdrGiGaD,1,0,0
DB00795,Sulfasalazine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00843,Donepezil,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00323,Tolcapone,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00989,Rivastigmine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00736,Esomeprazole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB00709,Lamivudine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01077,Etidronic acid,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00747,Scopolamine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00503,Ritonavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00572,Atropine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00268,Ropinirole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00338,Omeprazole,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01043,Memantine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00701,Amprenavir,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00244,Mesalazine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00850,Perphenazine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB05271,Rotigotine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00714,Apomorphine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00736,Esomeprazole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01037,Selegiline,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB05271,Rotigotine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00915,Amantadine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00989,Rivastigmine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00701,Amprenavir,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00747,Scopolamine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00625,Efavirenz,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00215,Citalopram,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00575,Clonidine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00323,Tolcapone,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00215,Citalopram,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00709,Lamivudine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB01033,Mercaptopurine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01077,Etidronic acid,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00714,Apomorphine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00494,Entacapone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB01104,Sertraline,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00425,Zolpidem,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00709,Lamivudine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB01043,Memantine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
