compound_id,drug,disease_id,disease,metapath,treatment,path_count,DWPC
DB01043,Memantine,DOID:13378,Kawasaki disease,CsCtD,0,50,0.008538665
DB01186,Pergolide,DOID:13378,Kawasaki disease,CsCtD,0,44,0.008323186
DB00747,Scopolamine,DOID:9206,Barrett's esophagus,CsCtD,0,86,0.008262896
DB00996,Gabapentin,DOID:13378,Kawasaki disease,CsCtD,0,53,0.008241727
DB00630,Alendronate,DOID:12361,Graves' disease,CsCtD,0,91,0.008234095
DB01224,Quetiapine,DOID:13378,Kawasaki disease,CsCtD,0,47,0.008203947
DB00376,Trihexyphenidyl,DOID:12361,Graves' disease,CsCtD,0,60,0.008202492
DB00714,Apomorphine,DOID:9206,Barrett's esophagus,CsCtD,0,60,0.008129393
DB00687,Fludrocortisone,DOID:13378,Kawasaki disease,CsCtD,0,15,0.008110365
DB00279,Liothyronine,DOID:10652,Alzheimer's disease,CsCtD,0,93,0.007991545
DB00158,Folic Acid,DOID:8778,Crohn's disease,CsCtD,1,106,0.007903408
DB00980,Ramelteon,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,88,0.007900347
DB00494,Entacapone,DOID:13378,Kawasaki disease,CsCtD,0,39,0.007848699
DB00701,Amprenavir,DOID:9206,Barrett's esophagus,CsCtD,0,72,0.007844579
DB00980,Ramelteon,DOID:10652,Alzheimer's disease,CsCtD,0,169,0.007728453
DB00413,Pramipexole,DOID:13378,Kawasaki disease,CsCtD,0,50,0.007723226
DB01200,Bromocriptine,DOID:13378,Kawasaki disease,CsCtD,0,29,0.007690374
DB00701,Amprenavir,DOID:12361,Graves' disease,CsCtD,0,72,0.007658793
DB00451,Levothyroxine,DOID:9206,Barrett's esophagus,CsCtD,0,78,0.007648191
DB00509,Dextrothyroxine,DOID:9206,Barrett's esophagus,CsCtD,0,78,0.007648191
DB00649,Stavudine,DOID:13378,Kawasaki disease,CsCtD,0,24,0.00764763
DB00657,Mecamylamine,DOID:8778,Crohn's disease,CsCtD,0,92,0.007591094
DB00313,Valproic Acid,DOID:13378,Kawasaki disease,CsCtD,0,41,0.007570576
DB00709,Lamivudine,DOID:13378,Kawasaki disease,CsCtD,0,36,0.007345299
DB00279,Liothyronine,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,46,0.007345146
DB00158,Folic Acid,DOID:12361,Graves' disease,CsCtD,0,48,0.007250981
DB00238,Nevirapine,DOID:13378,Kawasaki disease,CsCtD,0,20,0.007222408
DB00900,Didanosine,DOID:13378,Kawasaki disease,CsCtD,0,19,0.007175855
DB00993,Azathioprine,DOID:13378,Kawasaki disease,CsCtD,0,17,0.007127056
DB00190,Carbidopa,DOID:13378,Kawasaki disease,CsCtD,0,34,0.007049799
DB00424,Hyoscyamine,DOID:13378,Kawasaki disease,CsCtD,0,35,0.007023714
DB00572,Atropine,DOID:13378,Kawasaki disease,CsCtD,0,35,0.007023714
DB01133,Tiludronate,DOID:12361,Graves' disease,CsCtD,0,39,0.006970664
DB01235,L-DOPA,DOID:13378,Kawasaki disease,CsCtD,0,34,0.006964344
DB00657,Mecamylamine,DOID:5408,Paget's disease of bone,CsCtD,0,53,0.006940738
DB01068,Clonazepam,DOID:13378,Kawasaki disease,CsCtD,0,38,0.006872569
DB00980,Ramelteon,DOID:8778,Crohn's disease,CsCtD,0,80,0.006801031
DB00980,Ramelteon,DOID:12361,Graves' disease,CsCtD,0,40,0.006760354
DB00763,Methimazole,DOID:9206,Barrett's esophagus,CsCtD,0,46,0.0067535
DB01133,Tiludronate,DOID:8778,Crohn's disease,CsCtD,0,79,0.006655797
DB00674,Galantamine,DOID:13378,Kawasaki disease,CsCtD,0,34,0.006648139
DB00705,Delavirdine,DOID:13378,Kawasaki disease,CsCtD,0,38,0.00663767
DB00224,Indinavir,DOID:13378,Kawasaki disease,CsCtD,0,34,0.006629648
DB00279,Liothyronine,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,47,0.006557098
DB00425,Zolpidem,DOID:13378,Kawasaki disease,CsCtD,0,40,0.006537469
DB00985,Dimenhydrinate,DOID:13378,Kawasaki disease,CsCtD,0,20,0.006483415
DB01075,Diphenhydramine,DOID:13378,Kawasaki disease,CsCtD,0,20,0.006483415
DB01133,Tiludronate,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,80,0.006439679
DB00630,Alendronate,DOID:13378,Kawasaki disease,CsCtD,0,21,0.00624945
DB00323,Tolcapone,DOID:13378,Kawasaki disease,CsCtD,0,38,0.006201054
DB00916,Metronidazole,DOID:13378,Kawasaki disease,CsCtD,0,34,0.006182978
DB00245,Benzatropine,DOID:5408,Paget's disease of bone,CsCtD,0,56,0.00617447
DB00245,Benzatropine,DOID:9206,Barrett's esophagus,CsCtD,0,40,0.006140162
DB00850,Perphenazine,DOID:13378,Kawasaki disease,CsCtD,0,24,0.006053645
DB01367,Rasagiline,DOID:13378,Kawasaki disease,CsCtD,0,38,0.006044402
DB00282,Pamidronate,DOID:13378,Kawasaki disease,CsCtD,0,34,0.005993492
DB00376,Trihexyphenidyl,DOID:5408,Paget's disease of bone,CsCtD,0,62,0.005965568
DB01033,Mercaptopurine,DOID:13378,Kawasaki disease,CsCtD,0,13,0.005896521
DB00787,Aciclovir,DOID:13378,Kawasaki disease,CsCtD,0,32,0.005870192
DB00399,Zoledronate,DOID:13378,Kawasaki disease,CsCtD,0,37,0.005864117
DB00745,Modafinil,DOID:13378,Kawasaki disease,CsCtD,0,35,0.005853057
DB00714,Apomorphine,DOID:13378,Kawasaki disease,CsCtD,0,18,0.005813582
DB00884,Risedronate,DOID:13378,Kawasaki disease,CsCtD,0,27,0.005638915
DB00158,Folic Acid,DOID:13378,Kawasaki disease,CsCtD,0,12,0.00553764
DB00509,Dextrothyroxine,DOID:13378,Kawasaki disease,CsCtD,0,21,0.005533319
DB00451,Levothyroxine,DOID:13378,Kawasaki disease,CsCtD,0,21,0.005533319
DB00980,Ramelteon,DOID:9206,Barrett's esophagus,CsCtD,0,32,0.005335759
DB00915,Amantadine,DOID:13378,Kawasaki disease,CsCtD,0,23,0.005195727
DB01077,Etidronic acid,DOID:13378,Kawasaki disease,CsCtD,0,17,0.005137962
DB00657,Mecamylamine,DOID:12361,Graves' disease,CsCtD,0,35,0.005009929
DB00747,Scopolamine,DOID:13378,Kawasaki disease,CsCtD,0,18,0.004996227
DB00575,Clonidine,DOID:13378,Kawasaki disease,CsCtD,0,29,0.004991851
DB01100,Pimozide,DOID:13378,Kawasaki disease,CsCtD,0,23,0.004986791
DB01133,Tiludronate,DOID:9206,Barrett's esophagus,CsCtD,0,30,0.004807059
DB00279,Liothyronine,DOID:8778,Crohn's disease,CsCtD,0,34,0.004714561
DB00248,Cabergoline,DOID:13378,Kawasaki disease,CsCtD,0,23,0.004620515
DB05271,Rotigotine,DOID:13378,Kawasaki disease,CsCtD,0,24,0.004600949
DB00657,Mecamylamine,DOID:9206,Barrett's esophagus,CsCtD,0,28,0.004556868
DB00376,Trihexyphenidyl,DOID:9206,Barrett's esophagus,CsCtD,0,38,0.004485825
DB00550,Propylthiouracil,DOID:13378,Kawasaki disease,CsCtD,0,15,0.004419401
DB00763,Methimazole,DOID:13378,Kawasaki disease,CsCtD,0,13,0.004271264
DB00502,Haloperidol,DOID:13378,Kawasaki disease,CsCtD,0,26,0.004221232
DB01048,Abacavir,DOID:13378,Kawasaki disease,CsCtD,0,19,0.003527714
DB00279,Liothyronine,DOID:5408,Paget's disease of bone,CsCtD,0,16,0.003499585
DB00376,Trihexyphenidyl,DOID:13378,Kawasaki disease,CsCtD,0,11,0.003319983
DB00980,Ramelteon,DOID:13378,Kawasaki disease,CsCtD,0,7,0.003112951
DB00657,Mecamylamine,DOID:13378,Kawasaki disease,CsCtD,0,7,0.002615729
DB00245,Benzatropine,DOID:13378,Kawasaki disease,CsCtD,0,8,0.002411067
DB01133,Tiludronate,DOID:13378,Kawasaki disease,CsCtD,0,6,0.002328549
DB00279,Liothyronine,DOID:9206,Barrett's esophagus,CsCtD,0,8,0.002161634
DB00701,Amprenavir,DOID:13378,Kawasaki disease,CsCtD,0,8,0.001865113
DB00279,Liothyronine,DOID:13378,Kawasaki disease,CsCtD,0,2,0.001324623
DB00334,Olanzapine,DOID:8778,Crohn's disease,CsCtD,0,0,0
DB01601,Lopinavir,DOID:12361,Graves' disease,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:8778,Crohn's disease,CsCtD,1,0,0
DB01601,Lopinavir,DOID:10652,Alzheimer's disease,CsCtD,0,0,0
DB00810,Biperiden,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:12361,Graves' disease,CsCtD,0,0,0
DB01601,Lopinavir,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:10652,Alzheimer's disease,CsCtD,0,0,0
DB00387,Procyclidine,DOID:14330,Parkinson's disease,CsCtD,1,0,0
DB00810,Biperiden,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00387,Procyclidine,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB00387,Procyclidine,DOID:8778,Crohn's disease,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB00387,Procyclidine,DOID:10652,Alzheimer's disease,CsCtD,1,0,0
DB00334,Olanzapine,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB00810,Biperiden,DOID:12361,Graves' disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB01601,Lopinavir,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB00334,Olanzapine,DOID:14330,Parkinson's disease,CsCtD,0,0,0
DB00334,Olanzapine,DOID:11119,Gilles de la Tourette syndrome,CsCtD,1,0,0
DB01014,Balsalazide,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB00387,Procyclidine,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB00163,Vitamin E,DOID:8778,Crohn's disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB00945,Acetylsalicylic acid,DOID:13378,Kawasaki disease,CsCtD,1,0,0
DB01014,Balsalazide,DOID:14330,Parkinson's disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:10652,Alzheimer's disease,CsCtD,1,0,0
DB00810,Biperiden,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB01601,Lopinavir,DOID:8778,Crohn's disease,CsCtD,0,0,0
DB00810,Biperiden,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00334,Olanzapine,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00163,Vitamin E,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB00334,Olanzapine,DOID:10652,Alzheimer's disease,CsCtD,0,0,0
DB00334,Olanzapine,DOID:12361,Graves' disease,CsCtD,0,0,0
DB01601,Lopinavir,DOID:635,acquired immunodeficiency syndrome,CsCtD,1,0,0
DB00810,Biperiden,DOID:14330,Parkinson's disease,CsCtD,1,0,0
DB00334,Olanzapine,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00387,Procyclidine,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00810,Biperiden,DOID:8778,Crohn's disease,CsCtD,0,0,0
DB00334,Olanzapine,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB01014,Balsalazide,DOID:8778,Crohn's disease,CsCtD,1,0,0
DB00810,Biperiden,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB01601,Lopinavir,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB01014,Balsalazide,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00387,Procyclidine,DOID:12361,Graves' disease,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:5408,Paget's disease of bone,CsCtD,0,0,0
DB01014,Balsalazide,DOID:10652,Alzheimer's disease,CsCtD,0,0,0
DB01014,Balsalazide,DOID:12361,Graves' disease,CsCtD,0,0,0
DB00810,Biperiden,DOID:10652,Alzheimer's disease,CsCtD,1,0,0
DB01601,Lopinavir,DOID:14330,Parkinson's disease,CsCtD,0,0,0
DB01601,Lopinavir,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB01014,Balsalazide,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00795,Sulfasalazine,DOID:14330,Parkinson's disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:9206,Barrett's esophagus,CsCtD,0,0,0
DB00163,Vitamin E,DOID:14330,Parkinson's disease,CsCtD,0,0,0
DB01014,Balsalazide,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB00387,Procyclidine,DOID:635,acquired immunodeficiency syndrome,CsCtD,0,0,0
DB01014,Balsalazide,DOID:11119,Gilles de la Tourette syndrome,CsCtD,0,0,0
DB00387,Procyclidine,DOID:13378,Kawasaki disease,CsCtD,0,0,0
DB00163,Vitamin E,DOID:12361,Graves' disease,CsCtD,0,0,0
